# Constructed from biom file
#OTU ID	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49
o0	474.079387373	1275.71106105	18.7921253054	936.877841401	1698.34045497	180.094785143	77.8442089518	1675.00108162	465.389452947	32.8058792027	197.484665472	1165.8340405	631.229967275	598.398640017	3034.10639468	1647.42013261	1830.81684563	1590.52691105	497.243103276	873.095739154	367.043766272	150.885390732	69.3353172673	488.810993745	1337.35919673	1786.48590418	377.496962526	11.3669740781	248.016299055	190.108794802	195.562056188	41.5320060643	489.0477526	2169.44372857	1901.16030381	659.805517408	114.689051294	572.746446111	557.442215892	257.727697926	2035.03436005	641.967334555	2075.76306272	317.985208173	2181.38952048	1157.48906883	1786.49606918	1912.78050094	409.586474106	201.452113006
o1	378.872624402	275.217613356	1323.09584044	1842.1342171	1923.73468304	551.218954661	10.9863698327	612.856223035	1484.71888319	1978.99050476	1071.30846775	3644.58324682	523.368615202	2434.78859613	404.773498194	2863.95987391	2861.74970847	1876.3655337	461.2007991	1361.82831109	3256.15671569	157.341319172	1201.95366778	128.680317214	2768.33377708	202.574440793	123.574056523	1705.90853866	653.287510816	1271.40093224	107.997107772	93.0956069425	722.301367078	1875.22693696	2006.64604018	3.69906640551	135.76809084	760.027450616	2784.14283724	508.212413786	1514.72109772	195.142157258	1702.50541592	692.306068345	611.837003267	232.639082836	1479.17815032	105.287308551	584.045787861	899.373296168
o2	219.932699876	1887.2068003	87.5707533068	753.837998164	1349.55528672	1454.91028747	560.607990466	2166.58765356	802.675761284	184.927738213	1147.22844807	2701.2150759	1847.73287664	455.385674889	495.366784811	783.927073458	3997.59556916	2186.535086	725.775042189	2331.79007981	3502.85940248	11.9337799408	62.5412470078	426.715144947	5169.2145204	50.6943928758	465.698770423	2312.63885496	39.9083801536	370.203395682	12.6152711728	94.0114324533	478.8176702	1198.26985136	2740.6458221	1115.32501501	252.711299911	148.522702138	1375.75831067	1725.0564949	459.66277734	285.427062015	1501.30383239	95.1773339205	719.132523939	561.769560045	1615.79697554	1326.68557983	1006.23140041	744.242187375
o3	1292.61436015	402.764149919	3876.92946426	2052.80179796	835.180249667	1.60007408545	205.572409988	946.090026121	2360.56851709	1172.73195937	1165.54439921	850.288354194	604.354022522	287.008696048	975.695016839	160.629395482	220.538968508	702.682312739	334.041645364	815.290335784	1922.071187	370.177232661	229.888228511	1440.47938598	46.1282941538	657.987240923	1416.03485332	318.092695305	1738.72777285	600.660289165	222.180948168	582.975940978	371.645102684	292.692752256	1562.90194096	1488.86157659	1212.24476341	840.767613971	1340.99078099	414.62140584	169.123646419	765.476204944	1701.59238097	4648.84008438	619.935179219	2174.84698708	563.744636191	148.929570293	387.158166111	122.240629768
o4	448.325342979	1340.5457979	1913.16992266	904.494689923	72.1779651526	235.804857012	511.206703758	942.202184345	880.149783887	648.614797947	1400.21511876	519.174636794	699.043663055	3154.31339832	299.888826759	26.1163006267	88.8329396122	1233.35894611	1404.33510011	291.683302848	1336.64391535	970.039250922	699.199486213	164.813868944	167.046202998	468.181796564	1482.184148	1025.94634697	17.8709163436	2519.48473501	5222.26681446	96.7807872936	3.80376280304	2526.45699494	767.583461664	1601.61742129	1529.08561949	587.503939961	1373.69065855	600.957082795	849.6505199	153.063754741	2385.66740302	1763.924992	2901.46638819	47.6899614683	31.8575412049	1307.6365034	729.333546285	648.642079759
o5	2942.01897954	1133.78003905	1862.64953512	2513.65278435	275.722313772	202.885884964	828.37340603	1447.65425936	961.964799431	1196.65496073	708.33121892	1472.23598496	282.988181609	489.999791561	638.110636948	115.394155229	1351.32628878	385.479277004	895.987004745	384.782602631	1178.86831474	1477.33328042	928.116862753	889.142897055	296.231769691	203.117832207	1433.27211844	1766.84860213	1759.09024217	509.209773813	1127.18922832	250.860604145	40.534025975	757.875880999	682.919751833	2607.91835281	1332.602426	829.200726373	1195.64351638	219.748442252	936.163876742	362.05910263	2168.83546537	959.190486586	5288.05616259	2612.03303389	232.261636633	772.439108679	597.317007481	159.763696973
o6	1890.79411513	424.245218407	1192.34317362	188.872392085	575.320881858	344.313499552	5484.14166248	681.084624709	48.233029968	135.442938242	6719.37806153	2830.29053088	1387.07572547	12.9364788693	391.923171074	2313.54558558	242.173087632	2648.55627981	1051.26787678	1622.66203511	2669.95343076	1152.21765079	787.948814357	430.521142541	1221.50357377	149.078318682	1074.80421106	274.936418339	2637.6111313	587.593597097	772.761707613	140.49550443	292.912596264	502.32539941	337.870243511	95.3993950223	1261.18408902	464.580798736	1504.69708888	1321.96986217	289.830724482	520.677346157	1846.92676946	162.65351748	105.745776075	408.665668002	329.338605901	1619.50126573	641.341254921	1184.16415541
o7	611.501451244	1671.94172491	166.382655056	227.414999801	498.424492033	394.5152689	1982.73597549	124.459499346	346.129915867	982.879057688	378.816068279	1360.32174331	175.103374925	2545.42647258	940.3976585	3271.55046404	1647.54003615	157.676244758	1351.73789543	2035.96375283	1124.67375509	383.023843927	919.254793391	1303.49480576	336.585609901	128.268957204	2349.81646532	707.314410054	925.825485008	730.083863986	728.755864452	574.894416075	701.323913958	46.0054855423	15.1819820863	1309.02682868	770.3980351	184.483068591	51.4326542425	562.377876014	349.009785057	1681.03801538	522.192169135	1056.43560304	160.503244031	1206.25690874	1008.72530412	1632.72896848	1211.62811431	260.308688386
o8	1857.228898	415.301937733	353.419564532	484.081758977	870.598794509	84.9655886814	1830.09563512	118.994794853	639.688149561	849.052537742	1563.72749195	916.343518038	365.002301038	1956.37559809	1338.88630831	4671.85417734	529.012273691	1403.4947803	1352.24379274	1284.68787598	1556.39928868	833.644907221	1043.25128913	1786.02266704	869.94097922	85.3069534191	463.423772953	309.319309561	2694.12794051	316.531354085	716.449364608	174.260814117	373.905914772	37.9033302688	11.7309554308	1103.36417271	921.49136539	201.447708068	162.857541418	1725.08793516	1251.03121891	617.569976115	4200.73490207	1894.1577485	294.622312655	3253.44805719	2228.84022214	1067.72402643	855.322797407	1180.79266809
o9	2348.52725026	542.008122346	74.2212864383	187.274301546	1083.83749554	665.073649071	561.548514368	4927.58762455	560.668431681	20.6589457621	351.401961209	1202.43177853	92.7567286718	523.473034389	714.421281056	1054.40187561	1078.10557369	2574.13855999	3194.8438019	1222.94521072	650.800169598	720.882622253	710.141766596	40.244707912	420.506532062	442.975403574	1000.8613115	1592.98134484	6179.66477956	1462.14005352	1674.76832474	218.861527932	1176.54479588	1334.49581375	609.025914188	475.465064193	2736.21323433	0.555350703483	630.014367863	315.016887918	2342.72051665	2192.65185498	113.645113456	841.609720091	958.095834791	132.272023108	828.022069839	2043.45090122	911.555947518	1249.19873918
