# Constructed from biom file
#OTU ID	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49
o0	10.0	0.0	0.0	15.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	11.0	14.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	12.0	0.0	0.0	0.0	13.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	33.0	35.0	30.0
o1	0.0	7.0	0.0	5.0	4.0	0.0	5.0	7.0	0.0	0.0	0.0	18.0	0.0	0.0	8.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	4.0	0.0	8.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	4.0	4.0	0.0	0.0	0.0	0.0
o2	0.0	0.0	9.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	4.0	4.0	5.0	5.0	0.0	0.0	0.0	7.0	8.0	9.0	10.0	10.0	10.0	0.0	9.0	8.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	6.0	7.0	0.0	0.0	0.0	0.0	10.0	0.0	9.0	0.0	0.0
o3	10.0	11.0	0.0	0.0	0.0	0.0	13.0	13.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0	8.0	0.0	7.0	0.0	0.0	0.0	0.0	10.0	0.0	12.0	12.0	13.0	0.0	13.0	13.0	0.0	0.0	11.0	10.0	9.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	10.0	0.0	12.0	13.0	0.0
o4	10.0	13.0	20.0	0.0	0.0	66.0	99.0	0.0	220.0	328.0	490.0	0.0	0.0	15.0	23.0	34.0	0.0	76.0	0.0	169.0	0.0	376.0	542.0	11.0	0.0	18.0	26.0	0.0	58.0	0.0	0.0	0.0	288.0	0.0	0.0	0.0	0.0	0.0	30.0	45.0	67.0	100.0	0.0	0.0	331.0	0.0	0.0	11.0	0.0	0.0
o5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
o6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	629.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	546.0	0.0	99.0	0.0	18.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	254.0	2.0	0.0	45.0	0.0	0.0	0.0	72.0	9.0	13.0	0.0	0.0	116.0	0.0	0.0
o7	10.0	0.0	54.0	0.0	0.0	0.0	34.0	0.0	2.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0	6.0	69.0	29.0	2.0	163.0	4.0	472.0	18.0	0.0	102.0	0.0	0.0	12.0	0.0	0.0	2.0	354.0	0.0	0.0	40.0	0.0	224.0	0.0
o8	10.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
o9	0.0	7.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
