# Constructed from biom file
#OTU ID	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49
o0	1600.0	1500.0	3400.0	2000.0	3000.0	1000.0	1000.0	1100.0	1000.0	1000.0	2500.0	1000.0	1500.0	1700.0	1600.0	2800.0	1000.0	3500.0	1800.0	1000.0	3400.0	1000.0	3400.0	2100.0	1000.0	1200.0	2200.0	1100.0	1300.0	1500.0	1400.0	1000.0	1100.0	1000.0	1300.0	1700.0	1400.0	2300.0	1200.0	2100.0	2100.0	1000.0	1000.0	2600.0	2200.0	1600.0	1000.0	1300.0	3000.0	3000.0
o1	400.0	500.0	700.0	2000.0	1700.0	900.0	900.0	700.0	1000.0	900.0	500.0	1000.0	500.0	1900.0	1900.0	500.0	1200.0	1200.0	400.0	900.0	700.0	1200.0	700.0	2000.0	800.0	1600.0	1900.0	700.0	500.0	1900.0	1800.0	1200.0	800.0	900.0	500.0	400.0	500.0	400.0	1500.0	400.0	400.0	900.0	900.0	500.0	400.0	400.0	900.0	500.0	500.0	600.0
o2	600.0	800.0	900.0	400.0	500.0	700.0	700.0	500.0	700.0	700.0	800.0	700.0	800.0	500.0	500.0	400.0	700.0	1000.0	800.0	700.0	500.0	800.0	400.0	500.0	1000.0	900.0	500.0	800.0	500.0	500.0	400.0	700.0	1000.0	1000.0	900.0	1000.0	500.0	1000.0	600.0	400.0	700.0	700.0	700.0	800.0	700.0	1000.0	1000.0	900.0	900.0	400.0
o3	700.0	1300.0	800.0	1000.0	800.0	700.0	700.0	800.0	700.0	700.0	700.0	700.0	1300.0	800.0	800.0	1000.0	700.0	900.0	1300.0	1300.0	1300.0	1300.0	900.0	800.0	1100.0	1200.0	800.0	700.0	1300.0	800.0	900.0	700.0	1100.0	1000.0	800.0	900.0	1300.0	1000.0	700.0	1100.0	700.0	1300.0	700.0	800.0	1300.0	900.0	1000.0	1200.0	800.0	1000.0
o4	6800.0	3100.0	29200.0	52000.0	1200.0	8200.0	7500.0	2800.0	7000.0	7400.0	15200.0	6800.0	3200.0	2300.0	2300.0	35900.0	5600.0	46000.0	4100.0	3800.0	14800.0	2800.0	54100.0	1800.0	1100.0	1800.0	1700.0	10500.0	9700.0	2500.0	1300.0	5100.0	1300.0	1100.0	18900.0	29700.0	10000.0	49100.0	3700.0	21700.0	10600.0	3800.0	7600.0	16400.0	5800.0	25500.0	1100.0	2400.0	20600.0	42600.0
o5	0.0	0.0	0.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1400.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	4800.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0
o6	300.0	12800.0	26500.0	4500.0	700.0	1700.0	58100.0	600.0	64700.0	73200.0	300.0	47000.0	18600.0	17900.0	19300.0	24400.0	7200.0	300.0	10100.0	1600.0	400.0	200.0	300.0	1700.0	8300.0	10900.0	900.0	300.0	1000.0	41200.0	1400.0	3100.0	41400.0	3300.0	71600.0	500.0	1200.0	60500.0	200.0	300.0	17900.0	1400.0	37200.0	200.0	500.0	200.0	3500.0	1100.0	900.0	55100.0
o7	3700.0	200.0	200.0	300.0	32200.0	43300.0	34100.0	1800.0	2000.0	19500.0	21500.0	600.0	200.0	200.0	200.0	200.0	200.0	5800.0	57900.0	600.0	3300.0	12200.0	6100.0	600.0	200.0	200.0	1100.0	3900.0	1000.0	500.0	40900.0	400.0	500.0	300.0	3600.0	2000.0	800.0	1500.0	7900.0	5200.0	200.0	700.0	48900.0	9600.0	2200.0	9100.0	300.0	900.0	1100.0	36500.0
o8	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	500.0	800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	800.0	200.0	0.0	0.0
o9	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	700.0	900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	900.0	300.0	0.0	0.0
o10	200.0	400.0	200.0	300.0	100.0	100.0	100.0	200.0	100.0	100.0	200.0	100.0	400.0	100.0	100.0	100.0	100.0	200.0	400.0	100.0	300.0	100.0	100.0	100.0	800.0	100.0	100.0	100.0	100.0	100.0	200.0	100.0	700.0	900.0	100.0	100.0	100.0	100.0	100.0	100.0	200.0	100.0	100.0	200.0	400.0	100.0	900.0	500.0	200.0	100.0
o11	0.0	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	700.0	900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	900.0	400.0	0.0	0.0
