# Constructed from biom file
#OTU ID	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49
o0	1000.0	1100.0	1200.0	1500.0	1800.0	2300.0	2900.0	3400.0	3500.0	3000.0	2100.0	1500.0	1100.0	1000.0	1000.0	1100.0	1400.0	1700.0	2100.0	2700.0	3200.0	3500.0	3200.0	2400.0	1700.0	1200.0	1000.0	1000.0	1100.0	1300.0	1600.0	2000.0	2500.0	3000.0	3500.0	3400.0	2700.0	1900.0	1300.0	1100.0	1000.0	1100.0	1200.0	1500.0	1800.0	2300.0	2900.0	3300.0	3500.0	3000.0
o1	1000.0	700.0	600.0	500.0	400.0	400.0	500.0	700.0	1100.0	1700.0	2000.0	1800.0	1500.0	1100.0	800.0	600.0	500.0	400.0	400.0	500.0	600.0	1000.0	1500.0	1900.0	1900.0	1600.0	1200.0	900.0	700.0	500.0	400.0	400.0	400.0	600.0	800.0	1300.0	1800.0	2000.0	1700.0	1400.0	1000.0	800.0	600.0	500.0	400.0	400.0	500.0	700.0	1100.0	1600.0
o2	1000.0	1000.0	900.0	800.0	700.0	600.0	600.0	500.0	500.0	400.0	400.0	400.0	400.0	500.0	500.0	500.0	600.0	700.0	700.0	800.0	900.0	1000.0	1000.0	1000.0	1000.0	900.0	800.0	700.0	600.0	500.0	500.0	400.0	400.0	400.0	400.0	400.0	500.0	500.0	600.0	600.0	700.0	800.0	900.0	900.0	1000.0	1000.0	1000.0	900.0	800.0	700.0
o3	1000.0	1100.0	1200.0	1300.0	1300.0	1300.0	1300.0	1300.0	1200.0	1100.0	1000.0	1000.0	900.0	800.0	800.0	800.0	700.0	700.0	700.0	800.0	800.0	900.0	1000.0	1100.0	1200.0	1200.0	1300.0	1300.0	1300.0	1300.0	1200.0	1200.0	1100.0	1000.0	900.0	900.0	800.0	800.0	700.0	700.0	700.0	700.0	800.0	800.0	900.0	1000.0	1100.0	1200.0	1300.0	1300.0
o4	1000.0	1300.0	2000.0	3000.0	4400.0	6600.0	9900.0	14800.0	22000.0	32800.0	49000.0	2400.0	1100.0	1500.0	2300.0	3400.0	5100.0	7600.0	11300.0	16900.0	25200.0	37600.0	54200.0	1100.0	1200.0	1800.0	2600.0	3900.0	5800.0	8700.0	13000.0	19300.0	28800.0	43000.0	19100.0	1000.0	1400.0	2000.0	3000.0	4500.0	6700.0	10000.0	14900.0	22200.0	33100.0	49300.0	2200.0	1100.0	1500.0	2300.0
o5	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11100.0	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	3400.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19900.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10400.0	300.0	0.0	0.0
o6	1000.0	47300.0	300.0	8500.0	600.0	1600.0	70900.0	400.0	13600.0	300.0	2400.0	62900.0	500.0	21800.0	200.0	3900.0	9200.0	800.0	34800.0	200.0	6200.0	1400.0	1200.0	54600.0	300.0	9900.0	500.0	1800.0	76800.0	400.0	15900.0	300.0	2800.0	40000.0	600.0	25400.0	200.0	4500.0	4500.0	900.0	40400.0	300.0	7200.0	900.0	1300.0	62600.0	300.0	11600.0	400.0	2100.0
o7	1000.0	700.0	5400.0	200.0	30300.0	600.0	3400.0	3400.0	200.0	19100.0	400.0	30000.0	2100.0	200.0	11900.0	300.0	57600.0	1400.0	300.0	7400.0	200.0	41000.0	900.0	1000.0	4600.0	200.0	26100.0	600.0	6900.0	2900.0	200.0	16300.0	400.0	47200.0	1800.0	200.0	10200.0	300.0	53200.0	1200.0	500.0	6400.0	200.0	35400.0	800.0	1700.0	4000.0	200.0	22400.0	500.0
o8	1000.0	500.0	300.0	200.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
o9	1000.0	700.0	400.0	200.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
o10	1000.0	700.0	500.0	400.0	400.0	300.0	300.0	300.0	300.0	300.0	300.0	200.0	200.0	200.0	200.0	200.0	200.0	200.0	200.0	200.0	200.0	200.0	200.0	200.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
o11	1000.0	700.0	500.0	300.0	200.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
o12	1000.0	700.0	600.0	500.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0
o13	1000.0	700.0	500.0	300.0	200.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
