# Constructed from biom file
#OTU ID	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49
o0	0.00189992888719	0.00193579060887	0.00201108790593	0.000458777882238	0.00101251637891	0.000406324661511	0.0023801529321	3.3050275484e-05	0.00217655375516	3.1102688288e-05	0.00224882069338	0.00201069114597	0.000275718579255	0.00157562098313	0.00202250275478	0.00137135036592	0.00175203770563	0.00223051572324	0.00315671607695	0.00207614022176	0.00237859671916	0.00111039808195	5.30272695393e-05	0.00109466536471	0.00202262950664	0.00182556549883	0.000816999070198	0.00183511045744	0.00143129641926	3.64449900747e-05	2.96663082681e-05	0.00196930200288	0.00219458958935	0.000594919393432	0.000743015577817	0.000650319197272	0.000459114968512	2.56167813621e-05	2.8515425167e-05	0.00130150678591	0.00175913613658	4.02773015074e-05	0.00224979566602	0.0130758178732	5.62583000342e-05	0.00180616533513	0.000542808912735	0.00135952838979	0.00227776152804	0.00251582307839
o1	0.00189905811957	0.00179916261228	0.0020995195889	0.00108508555801	0.000823858488411	4.37600663117e-06	0.00225260396554	0.00214200493644	0.0021047583202	0.00148176369701	0.00167426241468	0.00182538345196	4.60289996449e-06	0.0011302705222	0.00152279579326	0.000977105628545	0.00198426272312	0.00185865744603	2.0996197256e-06	0.00205132292655	0.00234758885723	0.00449471125329	0.00305861115614	0.000786417734856	0.00152290566549	0.00172296850493	0.00424836315996	0.00175768901859	0.00110796404469	0.000160307658638	0.00178546758267	0.00152027744517	0.00210777993276	0.00106680194278	0.00396523492771	3.34163133977e-06	0.00296626195135	0.00184228815363	0.0020906584528	0.0014818319872	0.00176704374888	0.00273477904781	0.00304765162412	0.000131882831182	0.00297625087973	0.00182921471267	3.87577517521e-06	0.000969644714754	0.0131471340086	0.00251796534464
o2	0.0018940911415	0.00173520077046	0.00194831527026	0.00286959009214	0.00125201859545	0.00142838434169	0.00266374195556	8.59806092316e-07	0.00201216831201	0.00285071436312	0.00241939738974	0.00204630437709	0.00129324627797	0.000904851300876	0.00262562231999	0.000846240315945	0.0017285461758	0.00158952446088	0.00336491302083	0.00210148288548	0.00236283089905	0.000325781730636	1.99863726935e-07	0.000754025863037	0.00154334310287	0.00182427865847	0.000448775627334	0.00243019310434	0.000883325106402	0.00968188130269	0.00162881693814	0.00229435375425	0.00201609738302	0.00311513275712	0.000445491914201	0.00191979607859	0.000926452634509	0.000526144900596	0.000456135190588	0.00132953365434	0.00185227819491	2.89833531925e-06	0.000471732527836	0.00195913526967	7.61827114444e-08	0.00191949231482	0.00169453619526	0.000807293506606	3.71937986293e-05	0.00243686051273
o3	0.00211350243467	0.00174210964238	0.00192284461439	0.00273575177927	0.00356815243364	3.58355714797e-05	0.00244322090027	2.3839689536e-07	0.00210297765497	1.18535367063e-07	0.00248838941254	0.00200276693182	3.82569968509e-05	0.00237400900641	0.00226065741243	0.00245424472323	0.00168711584478	0.00197953283258	0.000226988428382	0.00188201603763	0.00213540789959	0.00331887311052	4.66172837151e-07	0.00230599756441	0.00193973195382	0.00179703484252	0.00270731528678	0.00201322629168	0.0015240449144	5.92284250215e-07	1.05312115017e-07	0.00221033974387	0.00193849374315	0.0036171160125	0.00249304108064	3.57029287342e-05	0.00180193856651	9.26477974248e-08	1.05063621193e-07	0.00144462910141	0.00179982370286	2.62443889648e-07	0.00528823472565	0.000697126938186	5.61051961731e-07	0.00184544826727	3.48979867835e-05	0.00225175442576	0.0015331503728	0.00276999580823
o4	0.0021993945453	0.00186066762776	0.00198739380981	0.00114789000066	0.00186628193636	0.000261743431184	0.00258969548725	0.000309407723407	0.00216904611043	1.12544728771e-05	0.00220398500874	0.0021359873312	0.000427606236731	0.00126881098906	0.000783831370326	0.00134119222998	0.00187453714253	0.00190870459566	0.000208737537067	0.00192576727884	0.00219759822313	0.00193837404081	0.00102340949074	0.00126930272656	0.0018278599577	0.0018194950756	0.00164929236385	0.0017856927353	0.000723498303146	2.90269759936e-05	1.22548868789e-05	0.00193876962162	0.00204439870666	0.00153188417062	0.00151919205673	0.000136806513737	0.00100996064806	1.5250462366e-05	1.88027860729e-05	0.00141019372481	0.00183412352977	0.000253205922932	0.00172152318796	0.000203054341955	0.00156758380156	0.00187858370013	0.000175064473287	0.00122076421633	0.0392192716563	0.00291727670643
o5	0.0019874030448	0.00183814721808	0.00198489267002	0.00152850990041	0.00186542566983	0.0027403654974	0.0025512644734	0.0003382868792	0.00216684166303	0.000154818698296	0.00205561202544	0.00209765964947	0.00396399423288	0.0012534957809	0.00112030774486	0.00129393696933	0.00171343245973	0.00171349486041	0.00400445523326	0.00197939013751	0.00224899799636	0.00199287723959	0.000649547107568	0.00121295526202	0.00164810772071	0.00185674614605	0.00162552422602	0.00162348512213	0.000800629351972	0.000734098330751	0.000138455064898	0.00181697872954	0.002047357736	0.00198258889613	0.00149720170572	0.00190686989319	0.00107963733759	0.000123072512814	0.000139916195583	0.0011055789534	0.00184829330113	0.000370201469849	0.00378960464339	0.00316991376686	0.000744528024788	0.00189620654363	0.0021524831525	0.0011881726988	0.0086743992597	0.00261906030117
o6	0.000382913080936	0.000369720974816	0.000397865034455	0.00039462362714	0.000451749802566	0.000404736972741	0.000497839215286	2.2808379708e-05	0.000416960723811	0.000204468317041	0.000435725009092	0.000405798138583	0.000421309901741	0.000429657505468	0.000370107437339	0.000411659326049	0.000370196104163	0.000373588431683	0.000363889457887	0.000400441912303	0.000457464605952	0.000415735499932	2.28212716907e-05	0.000360101891157	0.00034654422666	0.000351469714618	0.000426812186143	0.000415066931933	0.000319254862414	0.000209165205611	0.00018347419528	0.000395261536324	0.00041800107341	0.00046413344145	0.000403644242307	0.000337401412265	0.00038105625093	0.000132108782881	0.000139233308299	0.000318730904964	0.000359703742826	3.94892592323e-05	0.00032361359623	0.000375881791304	2.20873556201e-05	0.000370006934899	0.000370088909299	0.000390840772876	0.000676615575187	0.000506684799227
o7	2.96530868275e-16	1.11262919842e-17	2.56216486192e-20	3.67404105116e-10	1.37306496862e-10	1.95707782032e-06	2.23459109143e-17	0.000266508858119	1.24932641706e-18	5.50884253461e-05	3.25675284572e-15	2.56256644818e-17	1.33048065282e-06	9.56399691315e-12	2.33538923523e-11	7.67765930709e-12	5.40400239241e-17	6.83307908157e-15	5.22793569074e-08	4.79918034824e-19	4.96273506036e-19	7.45562113446e-09	0.00203195641772	6.73471904102e-12	5.31277563645e-15	1.42183714972e-18	3.68484589101e-09	2.35469531757e-15	1.31432365487e-11	2.28893806475e-05	5.22721007733e-05	2.45547878746e-15	1.50193970064e-18	5.12223809322e-10	2.93401790054e-09	1.39004408153e-06	1.19171617212e-10	3.92189298072e-05	4.16353160519e-05	8.45405841954e-14	9.17881340493e-20	7.15901096421e-05	4.09003510896e-09	6.02499648721e-08	0.00258761557317	8.62084711265e-20	2.04193443832e-06	7.79017555299e-12	0.00694826277072	4.3358590728e-16
o8	0.000803986063545	0.0103625915148	0.00274609644304	0.00100511976899	0.0161855507953	0.00139268051696	0.000939274642484	0.0085873958511	0.00815442848632	0.00183508469527	0.000594208239976	0.00157012851388	0.000688146908078	0.000855083810934	0.00566332849978	0.00178816030153	0.0157480178853	0.00278669717053	0.000503431480371	0.000963890070008	0.00178812716948	0.0053035738202	0.00323228250891	0.00452904628427	0.00111227188641	0.00151208836004	0.0118121750998	0.0105346443734	0.000494315824162	0.00628340085633	0.00121316969723	0.000599940444691	0.0185329100806	0.00181213888199	0.0122545965333	0.00601039499366	0.00586176996058	0.000589516959491	0.000582937226125	0.00412209367593	0.00164361040367	0.011322966163	0.000613371514417	0.00953915813273	0.00112864250282	0.00125653116307	0.0032356687104	0.00113418143023	0.000611376027469	0.00127697683181
o9	2.76777530961e-11	7.6330727745e-12	1.02331477571e-11	2.52771242852e-08	6.42175112874e-08	1.43867972083e-06	1.00061234777e-11	1.83810381353e-05	1.39284325118e-12	2.70716959716e-06	3.25513954823e-10	4.86693043921e-12	3.28239194701e-06	5.37768871093e-08	4.36381291188e-09	1.21175943855e-07	9.08892915494e-11	5.98665249828e-11	9.41833034381e-07	1.53950145531e-11	2.92891831049e-11	7.30918835301e-08	5.73145241057e-06	2.31423410277e-07	7.36915867886e-11	1.0032591257e-12	1.44632401163e-07	5.44567511099e-09	8.84061817914e-09	3.49059591217e-06	2.97616836328e-06	4.70803877616e-10	5.45855319895e-11	2.31415303975e-08	1.60246338156e-07	1.11332641014e-06	1.09351032674e-06	3.48891328413e-06	4.23011960163e-06	2.17149442193e-10	2.49946936889e-13	8.38127412895e-05	1.08429617953e-07	4.49378232407e-07	4.87458839118e-06	2.94145259317e-13	9.88330724831e-07	7.75716623245e-08	0.00197072003032	3.14416039881e-11
o10	0.00231683461495	0.00120748286824	0.0186257850145	0.00194250766642	0.00227616154411	0.00164566279258	0.0034362371717	0.00178684312509	0.000983604049804	0.000897224586521	0.00678419012246	0.00139451650149	0.00447602698744	0.0124580282448	0.000795377632389	0.0172616679511	0.00323797583809	0.000877864911005	0.00486487694798	0.0131383751866	0.0185468187291	0.000874805314258	0.000869085121036	0.0178128333239	0.00138146567316	0.0011190114477	0.00137090681274	0.0180626448874	0.00299941130524	0.000672557592549	0.0011504764811	0.00862005648972	0.0081378675399	0.00158428723552	0.00147948908219	0.000764347250801	0.0186910783772	0.00168377601734	0.00212971157067	0.000670937980525	0.00109933139925	0.00836713671462	0.0022213487558	0.00108985327136	0.000971003013431	0.0014076357742	0.000849012719814	0.0140995234213	0.0351409787409	0.00252039546611
